,review_id,stmt_score
464,-Gl6CGnqxjbkXcITZOr54g,-0.4199
465,-GmyNzn8EPKYEjWAS5wtRQ,-0.3182
466,-gn5OZBoVL9SboGwzmsSCQ,-0.9614
467,-GnlkjO9aWNGL1JAOx_2qA,-0.0129
468,-GNmLKUDFIPwjqs7OZGimQ,-0.8807
469,-gns4Ay5Obt5EgiukVKY6w,-0.6067
470,-gN__0s6EvBt84sA73ZB4g,-0.3087
471,-gPNCJjxApfBQolF-F8gWA,-0.8334
472,-gQmjjtSSzZp5zcv6lT-oQ,-0.1531
473,-gSA0rCI00AqAE3Yjc3lUg,-0.949
474,-GspNYt7azwyVNhEgMan0A,-0.2003
475,-Gt3EFeklTE8nC_VdFoXUw,-0.9342
476,-gw0feykH1NNzk-Uglygaw,-0.3717
477,-gYdUiCC0iC4j7LpwvAJ0g,-0.8536
478,-h0ci0VTM-R_xvu_JX9wmw,-0.266
479,-h2idP2j11LrBth2mJpquA,-0.1566
480,-H2MrCOLazHGTAmht0F89g,-0.9667
481,-H4UgDrhNRgVaj6vG55ENA,-0.5423
482,-h4_6GkuVr00YTcxPehgLA,-0.9094
483,-H7jmPGWTJuw5Vtyschyew,-0.8883
484,-Hc8OYdt4VxgP6JpKUomEA,-0.2894
485,-HCbTJuO4iGTmWlyTWPAPA,-0.4835
486,-hCC3YNurLaQiHBGZLGMjg,-0.8651
487,-HCJSmX5Iwlrtk_dy4hnRg,-0.9431
488,-HE8-9zr9y2HVVwFEROjoQ,-0.34
489,-hfw9Tv4Nx3ZzB2dGBX2Ig,-0.6951
490,-hhWhoIVPkTh7gNF9bstIg,-0.0066
491,-hhyWoLqzAt84bBKfVqtHA,-0.2716
492,-hIXZBvzcMorvZV-DUxrxg,-0.4391
493,-hJBEr3scs-O6TfI6OLSjw,-0.1027
494,-HkpjfbWq4W7YMYUzMx6yg,-0.5719
495,-HKrFr_k0_PfP7B1bVSRjQ,-0.7196
496,-HLY50kmBvMdfUJBC26VyA,-0.136
497,-HmxBbcelAzpJV07kBEIqg,-0.0387
498,-HmyBNAIX1ofNVQFkuaKOw,-0.1278
499,-Hnb7Ggg1tncxFLLPdSKAw,-0.3595
500,-HnhDDhhMQbJZ9tG0W4TZQ,-0.4944
501,-HNp4DZYbeUOz5nYa842pg,-0.8939
502,-HoB1hS9lULO8QSgw-KTEw,-0.4767
503,-Hodcq0-WWdDRpYMlo_uvg,-0.8996
504,-hol7t1eLjrxwhmhalAa5A,-0.9652
505,-hOP5XPfhsAVqpWX1THrNA,-0.3367
506,-ho_xinBaBtbp2wKYSiaeg,-0.8313
507,-hQNY5eIpDhMWpmd49FlBA,-0.3956
508,-HQXlZuqk2qdKWADHLm_-g,-0.3818
509,-HrDTwHXhG51Pthh4974Xw,-0.2023
510,-HrijkEyAHgcFBCZto2PvQ,-0.781
511,-Hrnanz8LEq0Ruhpys7DFw,-0.7919
512,-hspas575fpmi2C7y0xrbw,-0.7108
513,-htvxnhkQGy7QDPjSJDOTA,-0.7018
514,-Hu0Fc9VrhlNWEKe3Em3BA,-0.8877
515,-HUgWzWl_fIkNTrtGLPCJw,-0.128
516,-hveGinwBpFi_Y9STbz9pQ,-0.5645
517,-hVmPVvXXkmiMjAfjrRgXg,-0.9714
518,-HVwkji6MZWm7a5wJHJEzw,-0.857
519,-hxB0mAlSbZFA-9VndnHfA,-0.653
520,-HXiFrwx26ej22BW1DmFMQ,-0.6967
521,-hYKn_0Li6MnYVXY2Gn7Ig,-0.426
522,-Hz2hSAr_nVVW89rVJNGjQ,-0.2499
523,-HZsrmjM1x-4g1O4oIHTUQ,-0.7932
524,-I0o9SDHitJaGaJmsygYQw,-0.7916
525,-i0YVxcbB9eg15EBQKd5vQ,-0.8508
526,-I15ZD4iSO4J-blgsFVxLQ,-0.3597
527,-I1Arja8KXGbZvwH3JQykw,-0.9025
528,-I1GmkQLiwccGVOqMiA3Qw,-0.3612
529,-I6abJjvhzxs6QVw7UnGWw,-0.9595
530,-i8nsaIzkk0RpWxR5UtKWg,-0.2936
531,-Ia60M6J_y3fKUqG3htp0Q,-0.9134
532,-iBVj2NawSlREpuWeP1PUQ,-0.4588
533,-ID59Dcn2sKoyHGZYWWxlA,-0.7906
534,-iF3k4_q-UOpS4Yc5a_OEQ,-0.3818
535,-ifbPO0NoMZZrXqwJi9cfA,-0.5719
536,-IhADUborNWL-YahWm7gyg,-0.1779
537,-IHPtWQoD3I9emK2OxEoZA,-0.8645
538,-IhvdOMZ2lkIn9ySnwZswQ,-0.1407
539,-IIRTZAsJ0hkj0nvr2PEIQ,-0.8745
540,-iJ_h_xr-eIeW6rto_x2HQ,-0.8495
541,-inGAdYeiP4nHaeS2IbwVA,-0.6679
542,-inHQ_w5IgUdJ0VTmO4rig,-0.25
543,-INlWO3ooggrVMd3pK-Y9g,-0.3389
544,-ipBMC_S_be2bpgVXZ209Q,-0.6992
545,-ipl8zRVpAc9hmEyJyDAeQ,-0.3535
546,-iPp7BBYvZzqOZQqWBisKQ,-0.8894
547,-IQ3MYMgdDrQJT-k80yVmg,-0.5631
548,-iQ8oSeH3ftcxyNTD02M-A,-0.4881
549,-iQQXE5O2Hkb-I4mh0bc0w,-0.4419
550,-iS5vM9NrXWmoerWy8nhxA,-0.8425
551,-iT6s8swcUX0s3xRlZGieQ,-0.5951
552,-IUu8hZlcclKamezlz5msA,-0.7928
553,-iUyrbZqmz_q1fx_Lp0hVg,-0.2366
554,-iW17kkE7pZVASudlexAtg,-0.7783
555,-iWcmXUbYbOyl_gr0SRy2g,-0.565
556,-iWJKeFPEt_H1JtRavPyhA,-0.5719
557,-iy56wGgZmzl8HKsrY95Gw,-0.34
558,-IzG_K3oOPxCKnzJAVZLhg,-0.5677
559,-J-vu_zDbSKBK7_0SClFJg,-0.4809
560,-j17aJ864323x9sWd93Chw,-0.6105
561,-J2WENESkku3MHhPt9VU2Q,-0.6124
562,-J3e_pb8c_h1QDXc3Y-3Sg,-0.4011
563,-j4zBN7-MKej8x4dlxHr7Q,-0.0772
564,-J65RVgX4eRMhP4_9Ewk_Q,-0.4588
565,-j6sTWpIJkV0OL9brdnirA,-0.7015
566,-j7-29fzbRf8sklnPBPqyQ,-0.636
567,-J8Bu_gxAyCwdSV7tA9eBg,-0.6059
568,-J8JJiIXO_zNhyv9S6yUgA,-0.658
569,-J9tOwV7zvV-fqjeQil5fw,-0.1779
570,-ja864YwusFX2X21kyAAXw,-0.5359
571,-jBGZCpLQEi0onyOkyAdKA,-0.9029
572,-JCGCi3KO8HQqL5SYwX00Q,-0.3226
573,-JckpfaJGjqxPBftwdhxbw,-0.7966
574,-Jd1oFkcwolu0ZVvtUfTCA,-0.7468
575,-jDFrQmDNsFQz-ErJAJ8eg,-0.8519
576,-jeXnG-F262W1wHb2zcIWw,-0.624
577,-jf23JMcxi34GB-fBw9GEg,-0.124
578,-Ji5tNzGLN4aLlj1n4s0ig,-0.7869
579,-JIL_ILDH4QbK48L8wy5kQ,-0.4726
580,-JJYVZ3Ulfyz2ElD3be2sQ,-0.9158
581,-JKJkWqmxlBVeO46ICL4Gw,-0.6763
582,-JLVmFB3m1vOZf9TrvMEqA,-0.435
583,-JlwDCeDGLvJxnTNKpFpxg,-0.9598
584,-jMKvsr0lUlYOsb1y9IRZA,-0.2614
585,-JMZpA4EQxpAVXggRETDCA,-0.6887
586,-joBLtUywdk-mENjVv7PYw,-0.5423
587,-jOpV81t1uWf-JIqB4CqnQ,-0.443
588,-jpP2lmd1nZutNqFuMVDlQ,-0.3592
589,-Ju_nHGkWORIW-9dAOowyw,-0.34
590,-jVIZyz_7EhBIUCv147zZg,-0.6249
591,-Jw_o_J26QK1zEg6FEmslA,-0.7046
592,-jXBtaFyfL9t5-FOTnt-eg,-0.5245
593,-Jy8Hd47edLJ7_zir-xDlw,-0.8939
594,-J_fgvF7aJVQurQmfoMIMA,-0.4985
595,-j_vZLDdbarpkEXPruncjA,-0.9555
596,-K14AwUPlSsBCCGEnJt-sg,-0.3391
597,-k22S_NmakYyEEVVdT1BeQ,-0.9744
598,-k2Gcxm6Wd1-FSM9mY_7sA,-0.9174
599,-K2he3faeP-qjBCKVTlhYg,-0.0102
600,-k4xEidkjGLzAsKKKvMpzQ,-0.0258
601,-K5cGzB2oLff3LsMmSO6Eg,-0.8543
602,-K6Tt9kEu-bxJnLu7d7NTQ,-0.8266
603,-K93uvmIHLyydcsEjOd1Fg,-0.25
604,-kaIQS0bd9NCXNtHTJYmXQ,-0.3027
605,-kdJBlSECphuW1T-FgbdGg,-0.5849
606,-ke17DDb_hROclxdiLO17A,-0.9555
607,-ke1V4avysYFunKNHOILkw,-0.2114
608,-KfJ7H7Z5L_jQgCxz6jezw,-0.4831
609,-KGBJO2uknJ6FL6eBhdlhQ,-0.5245
610,-Kgf5vTG_7uEx7Fu3AeQTg,-0.7506
611,-kGH7ykCi3yC-zuVpkMNYw,-0.5651
612,-KgP_i2BK2SB4-UByZKr3A,-0.9302
613,-KGQ0JQfAQtKmypFi1wMwA,-0.0621
614,-KgUMLRY_YWfB2DcQgOJsQ,-0.7897
615,-KhzymjXBdH5GyP4MpVM9Q,-0.8338
616,-KiJ5UjLUCqJuF2AxI3PFg,-0.7653
617,-Kj3A9Jmm87r8mMVmZLPoA,-0.8658
618,-kK3pJIQ8kiVZWIjm4y2Qg,-0.1111
619,-KkouGqNpQXmjZ8at6LJWw,-0.9042
620,-kl2YEXaZvvSxuBzPZleQA,-0.6024
621,-KM6lN7ux_daTLYKRZpRiQ,-0.99
622,-KMJ-wQpLD5JtBnTft_zSg,-0.471
623,-knsjZlLATRXRPyphS7Z6g,-0.6388
624,-Kq8rBv2gnfpwPQErfIdrQ,-0.623
625,-kQeBeBqcZRRmpgfMJ2Jzg,-0.8687
626,-krmApl2yTQVIL1NpI8eCg,-0.9725
627,-KuDQXaAXluDh0vskOyS9Q,-0.5216
628,-KV-Yl2wBSj2TrPda9h1QQ,-0.8957
629,-Kv5hw2HCT1n8USQtBVEBQ,-0.6696
630,-Kvx515JCQUV6b2PzJyzlg,-0.9823
631,-kw7xm8MkCOsOTZyTpVWDw,-0.1531
632,-KXgBo9FNLBxixCGCKPlgA,-0.9649
633,-KxXMbHH8H6kGfmBLvVPng,-0.7501
634,-kYBr66ydPnbkio6Q1XoyA,-0.3321
635,-KyNfzkkSc3kIPESt9iePQ,-0.8066
636,-Kz1b7ZwZQFCmwcukGIj8A,-0.3818
637,-KZqg6DTSHN1BhlqfjAz2g,-0.6935
638,-kzzfJKggTkmGLguRCWOfQ,-0.846
639,-l-8McfFzaePkcYHPInJ6A,-0.7676
640,-l2xzU_78L3N5oPI5xeRUw,-0.6325
641,-l4QWTPuacxVcCQO5zaTTQ,-0.9019
642,-L4YJ9DjTYUh8GGWZ-6aeQ,-0.5282
643,-l6t_VQ6WBmTt-JXM9xyIQ,-0.8689
644,-L8BZXDcBP9rP5rUBfdRUg,-0.9805
645,-l92cuYJh_9mbJHhnBuphg,-0.9641
646,-L9tr8I2dxxZMuFfa4j__Q,-0.6252
647,-lBmzm5SlN_BLzWgP7TiRw,-0.542
648,-lc0p37-pPEeAvkPCyoHBg,-0.9294
649,-Ld4tTYzNvJyipLWFndv0A,-0.9824
650,-ld8_ydo36J3uj57qhSO7Q,-0.9263
651,-lDKOQDHHnMDeT1r7linQw,-0.8646
652,-LDnci5go1vWTDVF8CGEAw,-0.8016
653,-ldOswi4CvyJKKxZ5nJADw,-0.8859
654,-lDYGPf22neFgVq2xsEHtw,-0.9101
655,-LfD0RYIlYfRHTThvpzcCA,-0.5256
656,-lFGfRT8CD1yQGVXyWp-LQ,-0.9356
657,-LGG7FXcaJeekkv-KxzLJQ,-0.9734
658,-lHBKiLeZFqNqZTbuk_p0Q,-0.0644
659,-LhtddGQTykx__WQMb9mhg,-0.6973
660,-LI5Nfta6veufdSKgDJvYQ,-0.7779
661,-LJebpCFF3j3gxRSspO44g,-0.8769
662,-LJL5CtQhGkAX5I9PWBx2g,-0.2419
663,-ljOFlQ3YR7zLyzVTK7rdw,-0.5707
664,-ljuITjnI-GvATRj6n6UQA,-0.2598
665,-LkG55sY1wAZ3MhM3Rq1Ug,-0.4767
666,-lkvcANz3hLadlS3ugQmuA,-0.7331
667,-Ll8SaXFnBofqbxrnBUsCA,-0.4276
668,-llfqNgLw_tuMU29ky5L7g,-0.8465
669,-Llgf_dmAiClcCs_9jEoxw,-0.9647
670,-lnMtyS__nrtvW0z9Fgn7g,-0.569
671,-LnYlni304QocxgfXtC8vg,-0.5994
672,-LqL9QD9BLAi-3ORPRuNUQ,-0.8316
673,-ltk2DzfLRgoJy-mp1x7fw,-0.7718
674,-lTxBqwd0kjgd29-ma9UJQ,-0.0516
675,-lUlFfT2RPqV7SpAKUUQmw,-0.1126
676,-LuwiaIWC18tjAX9EprRZg,-0.8475
677,-LwNjO9rSNkPatlmq3EzxQ,-0.8639
678,-Lyk6QU5MXNNOqnRBbNRzg,-0.8818
679,-lYRPw0FO9DzOhFMNqayKw,-0.4423
680,-LZA5i4tsVtriTlh1zHiNA,-0.235
681,-LZsjkWdEmqjZQ9W9YSlGw,-0.7269
682,-m-fcIGkJggMMM8O2UGGpQ,-0.624
683,-m0ufjh_MbLe6Oz5C-wkHg,-0.0531
684,-m2qf6AhfgH-HQQTB50X4A,-0.2392
685,-m3PRi5YL2SknuHiZWXB1g,-0.5848
686,-M6WGgLfh5B16i0GYRj8-g,-0.3622
687,-M7V6f7jSQfARVQipmJqoA,-0.8136
688,-MAjT71D7KVXVnzuvD2QnA,-0.9012
689,-mAtJmlOaOV-9p9Y-cLBtQ,-0.6494
690,-mBBTik0QWv3ljO2QGV11A,-0.9571
691,-mdB40l0b8mL4KWi6UASfQ,-0.0356
692,-MenjNEhAy9USNf08Y_Dhg,-0.5152
693,-MFYxzOWnwPaRDdsV6jbhQ,-0.7783
694,-MGMcawxX9ZVQ_AbYp3vPw,-0.25
695,-mgWTBF6-uMd3ELo7cAhHA,-0.7506
696,-MHpzFP3sWD8yH-Shrdujw,-0.0088
697,-MkF7ab3dHCZDeDzI_3-vQ,-0.934
698,-mL9S0b4o6Nkp1jMFcR2kg,-0.2498
699,-MlJoLbY1gk7up8O5lnYjg,-0.4927
700,-mlrStHHL2ZKxqa69dRbXQ,-0.5034
701,-MlZc6MverqwPaxZNsVfBQ,-0.9469
702,-moIAb6l0krRWRH_MVZ4Ug,-0.9552
703,-MPg-IPDQSaZeshQm9eJWA,-0.5255
704,-MPZlE1J6hJRbIV9lw5aMQ,-0.2291
705,-MqLrEN-HRwkneTPKgvLPg,-0.7211
706,-MQT4SXOjOa9e1SFhm5Wdg,-0.25
707,-MrhZCf7JZu3g0Nrnk6jWA,-0.8035
708,-mrvusgDF9YHE1pQgEhkHg,-0.4759
709,-MsKRoBx_RShiZlrLiWUdA,-0.9829
710,-MtGcWDrvt4wbV4l-8ynJA,-0.1263
711,-MwqKd8sBqTNFgTn1tLZaw,-0.8271
712,-mwwfWkag0p6zqUXUyRqPQ,-0.4767
713,-MxcmA5Yo7R5lhVq4P_27g,-0.6908
714,-MXeq8UcAUVska7fkLF6bA,-0.959
715,-MxkCtVKtD01N9FOn1IF6g,-0.5136
716,-myw2F343sgumY92cRX2vQ,-0.5177
717,-m_qINYRP71_CcSShq2nZQ,-0.836
718,-n-DIzT1yuNjKfblbAAlxw,-0.5267
719,-n-ML-LCJInr11N9Tm9aGw,-0.6885
720,-n0Cu61zNunMoUV-hqo-3g,-0.3802
721,-n3VksaO-fbjNe_j_F5fQA,-0.5267
722,-N4iMHpY5BOGv8xwWdLzJw,-0.9312
723,-n4jOwPXKb8fSEGD_sjo1Q,-0.3387
724,-N5J_PHcBLTJfrQxBJzdjg,-0.2732
725,-N5KV2ngn6m5UgYJBtWt5g,-0.1027
726,-N6DciO3Q62sHC1gGsK26w,-0.8484
727,-n8BRprnYiz8h3IZ3beCwg,-0.9005
728,-N8_fq_PI63KAgPrOEaD7w,-0.3182
729,-nBcBVRUiEd4YnCjfv04Pw,-0.6249
730,-nd3FUUjvQvg5XJMnSiHdQ,-0.9151
731,-NDHGSsKTRb028bsf6_eqw,-0.7132
732,-NF241OoKdRCHNa5POQ2nA,-0.7894
733,-NG7Jo8lmPQr8oVb-go-fA,-0.607
734,-nhsgQtauX1QGIO2gNKTeg,-0.9092
735,-nHsOxd1TBNDpcD0uk1IfA,-0.9214
736,-nK4vTVSHE4PSVqGX-RKtQ,-0.6679
737,-nkeTUwHJ_FooLLMlwOQSQ,-0.9586
738,-nkIntumuvYhTBT87F4efQ,-0.7354
739,-NlNaoGLE0kXHxNA9z7WOQ,-0.1027
740,-nLot5MruyfST5rk3tMN6w,-0.6818
741,-NMMu5x7uZ2YFaYaINLqvg,-0.7968
742,-NTGt0pBympRF-9dmkGrZA,-0.1184
743,-Ntvh_Lm4at4mQeoew7DgQ,-0.2238
744,-nuMJbekDzZ9ydjMoX5JsA,-0.4576
745,-NViSp99gxXKmWHfqKUV9A,-0.4391
746,-NwCM8nvQVEArJKU1fntYw,-0.4792
747,-nWKUvT1wRezH9e2__Uj_Q,-0.9828
748,-Nx26a1yY4SMieaIm912UQ,-0.0243
749,-nx8O_LYpfss2sifLw4IiQ,-0.9584
750,-Nz03EjIOVT-wMWKTrtwhA,-0.4133
751,-nZeSNt-Q1veTJ48N2Cc3Q,-0.1258
752,-O-m5xe7PThbzj23gG8AxA,-0.3363
753,-O0mEjKT25k8rHpneZv84w,-0.8048
754,-o0UJcqPl5Exiqf6PAOnhQ,-0.7644
755,-o0vc9A8qzlBoDfXJPBcUA,-0.1986
756,-O307h2-jbYh_GXOT6IB8g,-0.7214
757,-o47CkCGJC79E010U9n2jA,-0.9325
758,-O4oggnnmWUFEfvJHaZQhg,-0.3419
759,-o6TvO1vn4HGFRCjMukiSQ,-0.4796
760,-O7dKlXiHeOSqcbAAya6RA,-0.68
761,-O7WaHdUlU1xJ2bOb5hJww,-0.8271
762,-oATy4Za76e2dW0GT7i0dQ,-0.3956
763,-oBnCt4GXjTovfFG6hd1Kw,-0.7841
764,-ObV5mgkmk-jPheJbPuFSQ,-0.8634
765,-OCp-Gd79ltQoUrL-bF0tg,-0.6679
766,-oDMr8PRRheKCmE_oyTQ_g,-0.3867
767,-oF8nU-o8wr4ghxJc2LG9w,-0.5418
768,-OF_vsKXoB2X0i3ouKCu8w,-0.9406
769,-Og2dznDjpK7bfsj1uwhZA,-0.9522
770,-ohounnueWVnCg-a5TfZFg,-0.9503
771,-ohVRyDFRdLocmkrVfnriA,-0.7074
772,-OIFMCpSXRvnT2gfQNvkDQ,-0.6696
773,-OjT7Q4wtBCqi7IdvGKpPg,-0.9309
774,-OKN_19c3fndzZq0fMdehg,-0.7034
775,-OL22e-3oZlJN8syRw92rw,-0.6275
776,-oL9_gwg74gJuAiTxkntFA,-0.3818
777,-OmqIJW0ua9zpgzbVDffUQ,-0.52
778,-OMVoVf2-EE2UFwgOTHJQA,-0.8999
779,-OM_GdOqJPZUT4wd05lKLA,-0.8847
780,-OnlYy62vOHVk9m8ru_Feg,-0.4005
781,-OOLNpv0PWOTTIsxcrlXlg,-0.1952
782,-oOZVSYXXK4yvyoX9-tDQA,-0.168
783,-OpkzkdOkf953PbTYAtExA,-0.7155
784,-oQMvzOE4Iy5A9Wnz7_51A,-0.7719
785,-orjCXqzWaUSaV0YA9cf6Q,-0.3054
786,-OtTYCnvzIxyLNlDtPZ5BA,-0.8933
787,-OUYqr2Yyy_lakMD8gayLA,-0.8462
788,-OvMmLp8GCq0wmWzayvCGA,-0.7849
789,-oVqLxZsOwKHvvhp38S9CQ,-0.8918
790,-ox_Bk00eoPNztKoUkDl6A,-0.7841
791,-o_0ZZpnmoxtCO_nwgP4bA,-0.2411
792,-o_K2jPe8InpkfUlWSw0QA,-0.25
793,-O_WyTCNE9h8DpflVJIvYw,-0.4215
794,-P-snRk1WdqH6ZYUNNTYIQ,-0.0423
795,-P6jo0GFH2S00-lMEhF3qw,-0.9222
796,-p7Yve4u2O-nXWNPW6MS0g,-0.5499
797,-P8s_l0YVlBMexDBmFHFSw,-0.6979
798,-Pb0Ljz5-VN3L8zq7dG7Qg,-0.5849
799,-PbWjnf4mPMYDn8D4nbl3A,-0.0672
800,-Pb_xjxh_lAYlbVOve7WYA,-0.2714
801,-pdEPGHD-N1TzjfyjqvSKg,-0.4874
802,-Pe9T306xybSFiP7K2bxhQ,-0.5233
803,-peA3P8gbzOonsRr-BP7Fw,-0.5106
804,-pfuQpf67c3JjxybSL-g9Q,-0.87
805,-Pg-kKLIUypM3Lux4_k51Q,-0.7424
806,-PID4p7VotE7gyr4eF0vgQ,-0.5041
807,-PIX8Wu5vGc3-ICt1A9lCA,-0.6811
808,-pMUwSJ5_HeNaViWw90UCA,-0.9085
809,-pnsmNvt3sjNkTWyxnr-ZA,-0.89
810,-pNx8XOqD1MDCSxj830rvQ,-0.6664
811,-PODNGV2ND1L5OS0LSBCyA,-0.4359
812,-PQdmeAZsiTPmMyplabqqQ,-0.724
813,-ps-SOOwUZX_SKYE1ztFHg,-0.4782
814,-ps7Ksc9Djcm506k43HUDA,-0.9577
815,-PsdweggmIWpn6t15_Nh4Q,-0.0193
816,-PtnrX6ZiGXauJ1NDT-cGg,-0.8883
817,-PUvAY4yuVv_XQIcWjEvoA,-0.6351
818,-PuVXtMXZgPMcG1v_ksXyw,-0.8498
819,-PV8O-3SaXjF_NQZgESKyg,-0.4153
820,-PVBz7qKgXOHvpvCQfTD3A,-0.6323
821,-pvi1Kb0EONClbGmoeEhGA,-0.875
822,-Py-s6P5g3NqNKwost8CDg,-0.5291
823,-pY6nHBwMj987_L6q2yBMg,-0.8601
824,-PYEHeEhIZcKu31vL1kt8A,-0.7845
825,-pymBh3s6BpWlrouSn6FUw,-0.9214
826,-PyRWlnnYaxBTeB9QrPGkw,-0.6775
827,-PzI6Lp4GnGAyrSJhaIeGw,-0.9405
828,-q-nnD-6Io1LOW7_Ky2SDQ,-0.3769
829,-Q10e-YxtCCpJxW7UEIlLg,-0.4215
830,-Q1qBL10rHCQB70bV8dzgg,-0.6998
831,-Q3aHcCCvnvB0A4KpGT5rw,-0.5346
832,-Q51fjtsRKBjBj81b6oOgQ,-0.7332
833,-q9oTvvY9QG-FDHgESBYFA,-0.4937
834,-qCMTNgW0_H2DauUfMPAdQ,-0.5532
835,-QD1F6CEZm-4QYbodDFfWQ,-0.2361
836,-qdriFy_FnE5ZGy7eo_y2g,-0.914
837,-qeNGTvK7HQYORvd6X9JTA,-0.7429
838,-qETSllA4hrKsYOLBNhpkA,-0.8027
839,-qE_jYZqw3qgWW05ey2yMg,-0.0572
840,-QFwdTrcdwovBGNBn89QbQ,-0.9442
841,-qfyAXK3s8eC1boIIG4OJw,-0.5696
842,-QHl0iH8yEysXA8PURiR4Q,-0.4459
843,-QLH1cWrVrOo7IkhAKJgJw,-0.7157
844,-qlXQ5vy_ZredEvB70_0GQ,-0.943
845,-qO-Uv7wYmSM4usFQ_Zdeg,-0.3005
846,-QRAhUQ8ktoqhc2gHxvVCw,-0.3346
847,-qrc7xCGlCOvNME9ZLKpow,-0.9125
848,-qrFb6PC3DyOgtxsy6Xk6g,-0.8542
849,-qSlTcv91srlAieE73qreg,-0.2718
850,-QVzpf7jl6nDhViT3_d4yw,-0.8248
851,-qwTmYLSGvdchrst32eSxA,-0.7949
852,-QWu0Lw9o2N7P0jgtbaPXw,-0.0523
853,-QXEfoJGCcOj4vu2M7_rJg,-0.9171
854,-QzQrATD5m1jwk04f-wSOg,-0.1786
855,-r-SGh2sTcRUnauER8SsuA,-0.2297
856,-r4gX6C8drb7pavOPc9GKA,-0.3046
857,-R4qmK8fWDxJv6FEwnlwGg,-0.7038
858,-r8llKF1B86qBXdavD8UNw,-0.8679
859,-r8sSpNZWPz44HrXAgF8uQ,-0.6772
860,-RbPDNT0ISaVEHKZNQvrZw,-0.6486
861,-rc1V-AdmTwWaD9rE7NitQ,-0.6369
862,-RCGY7gStti0_t_Q_FtrfQ,-0.813
863,-RCUwT285QGDwSFViWsJeA,-0.7695
864,-Rea2ZTwpd4SxT6y9fqdZw,-0.9444
865,-rfBI_GwGjl0PFFGj43PRA,-0.8779
866,-rFmqOEnXcirLp5EzuUfyw,-0.9568
867,-rG5kV4CxSKW6Z6MzbfyCw,-0.0191
868,-rGoo3FYcmN-JyOnJYaKjQ,-0.6322
869,-RGpI6XV0nC4y3yXPtW6Sw,-0.228
870,-RhcfpAkY1SeQWJaj2RHtQ,-0.6838
871,-rHdGSYux0lX4PUpp3v7RA,-0.6876
872,-RLZGlKi7Q6N51e4-BZdhA,-0.4765
873,-rNy1vH_q-ymznhmEHubZA,-0.4821
874,-ROso-OboviNyCNhCLHxoQ,-0.3716
875,-ROXE_3McJwjDcRYWtl69w,-0.9686
876,-rpVESdVonVS18_5LAbUgQ,-0.3956
877,-rQ3y97GsQ2mLpziUauYag,-0.5709
878,-RQBFbHehHarD-aqY8ekjQ,-0.3781
879,-RqgpXnOwADzDBwYtpotcw,-0.6229
880,-RsmyGozmi58U6lEYFE7sg,-0.649
881,-RSOVOemvKTZ-iLtMlCexg,-0.2679
882,-rt5tfVzawJ48CP8gN98EA,-0.5707
883,-Rv2uHS_R49L00Mwbh5vdA,-0.1779
884,-Rvyn6Lq40zmXIfcIwLsaw,-0.47
885,-rWkW9yLU8dmuuN1qEJHmA,-0.8577
886,-RY8oQVwB2HvyozOUwBg6A,-0.7949
887,-rYTz1Vo4gB2b8ExmI-uqg,-0.2481
888,-rZzrLnRp0gKkUMreL8CyA,-0.5848
889,-S-CwWxy8AdenXSS-wpZkg,-0.8126
890,-S-NGm-CAm2CDouhQoHCqw,-0.1238
891,-s2Z2zC8brVtyr3Yl8nW1A,-0.8807
892,-s4SkrfWGJVXsuGJZWxkZQ,-0.4019
893,-s5DqllEXsfMEbY-YwatSw,-0.9078
894,-S6XpYY7hOZAf3I7luGd8g,-0.3041
895,-S97-M99x-uNNKuHDTycTw,-0.9361
896,-Sa7FPwwwxj844R5lf11xA,-0.7052
897,-saMpaN20PpLcOwms96vKg,-0.68
898,-SAoqugSS0BWU-Qvd426rQ,-0.9245
899,-sb-td-LrSOwQXlbm_8cvQ,-0.8677
900,-sCmm8Y4TyaQYGS9vkm8vA,-0.4239
901,-sCvDRYIqvgPRfkSc3Ye4A,-0.1607
902,-scxuO64xpHHLx0YDQRihg,-0.7935
903,-se-2t1YimKtNwBjChhMLw,-0.9883
904,-sFByVoViia3vKgYtdAZaw,-0.5719
905,-Sg54bskWBesYQmgg6b2mg,-0.5187
906,-sGs2meDDyWZdDm0mczW9A,-0.4194
907,-sHqD9Ny2ejKvA1qze7cqA,-0.5411
908,-SJO7GdI2tamMEaorGISKA,-0.3699
909,-sjS6-bg2F19evdmYpg3AQ,-0.0129
910,-SLKyOXSTq3yJaHbi9HuLw,-0.3528
911,-SLQsoXKG1fjD57Aan7pzg,-0.9613
912,-SlviHIhRLXe0PgGgAJlhQ,-0.892
913,-SMKDjYMgkTjUJ5mwBEvWw,-0.8081
914,-sNKlabnVWIOtXGo_x34yA,-0.1813
915,-spY1QVEnIdlTCt5P5VKVA,-0.7255
916,-sQIMkzkjx-Y1yzoCSxs3w,-0.3204
917,-sROaqqQBAzikvssyJgpYw,-0.5022
918,-sT6nxLAK_tskROEmN-k2A,-0.1398
919,-stqWDSxIQp-It-nlFkn5g,-0.3612
920,-suPol7Y44MMXSGFqFRvRg,-0.4453
921,-SvsLOIauTkTLHXO6yRI3g,-0.953
922,-sY1PeIoKFXwurAAZ7V90Q,-0.4003
923,-Sycm_PP8TOHDW-69trWaw,-0.9129
924,-sYV-ON04Dm1JAhNZ7n6hg,-0.9404
